tic,ra,dec,n_sectors,min_sector,max_sector,observed_sectors,sectors_since_94,observed_since_94,resolver
391510223,161.5246583,-61.8698469,5,10,90,"10,11,63,64,90",,False,local
361998994,145.2336947,-63.4872545,5,9,63,"9,11,36,37,63",,False,local
334757798,213.9643084,-60.8368317,3,11,65,"11,38,65",,False,local
331160996,212.2825927,-62.2686692,3,11,65,"11,38,65",,False,local
314013231,184.0442951,-66.0550793,5,11,65,"11,37,38,64,65",,False,local
241752370,208.889241,-52.524566,3,11,65,"11,38,65",,False,local
241569046,206.9813051,-49.721891,4,11,65,"11,38,64,65",,False,local
407922734,290.676649,-76.3223319,7,13,94,"13,27,39,66,67,93,94",94,True,local
304130406,291.8668941,-62.0948287,4,13,94,"13,27,67,94",94,True,local
332314607,272.9056335,-36.7820234,3,13,93,"13,66,93",,False,local
315398848,279.6106868,-40.8022539,3,13,93,"13,66,93",,False,local
310267134,251.382638,-76.9376955,5,12,93,"12,13,39,66,93",,False,local
303617735,272.2054687,-59.891679,4,13,93,"13,39,66,93",,False,local
391903064,106.529799,-75.819712,42,1,96,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68,87,88,89,90,93,94,95,96","94,95,96",True,local
260367888,95.151927,-59.7547432,43,1,96,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68,69,87,88,89,90,93,94,95,96","94,95,96",True,local
173824688,113.1535325,-41.725433,7,7,88,"7,8,34,35,61,87,88",,False,local
173260345,111.5987208,-40.7656294,6,7,88,"7,8,34,61,87,88",,False,local
153197346,120.4648303,-24.7827324,4,7,61,"7,8,34,61",,False,local
152326573,119.870069,-30.0061273,5,7,88,"7,8,34,61,88",,False,local
271486001,125.6549006,-29.187989,5,8,88,"8,34,35,61,88",,False,local
133849258,121.4798257,-41.4625896,8,7,89,"7,8,34,35,61,62,88,89",,False,local
455272393,146.331817,3.094456,7,8,89,"8,35,45,46,62,72,89",,False,local
207981861,244.0665577,-55.0999874,4,12,93,"12,39,66,93",,False,local
143934343,232.0400611,-52.0296761,3,12,65,"12,38,65",,False,local
335860261,214.5000859,-62.3552203,4,11,65,"11,12,38,65",,False,local
292889298,221.8420138,-60.5447097,3,11,65,"11,12,65",,False,local
454361389,168.152378,-74.6105759,6,11,65,"11,12,37,39,64,65",,False,local
282091493,135.2924565,-75.0883254,12,10,93,"10,11,12,37,38,39,63,64,65,66,90,93",,False,local
275562670,240.5369498,-52.0347656,3,12,65,"12,39,65",,False,local
254909777,237.6636931,-43.1213838,2,12,65,"12,65",,False,local
21113347,186.7873036,-48.97841054,2,37,64,"37,64",,False,local
443666343,186.8171741,-29.83282962,3,37,90,"37,64,90",,False,local
459850897,163.7145887,-58.56927829,5,10,90,"10,37,63,64,90",,False,local
40779013,293.4801541,34.5737419,8,14,81,"14,40,41,54,55,74,75,81",,False,local
429036977,316.939698,31.780954,3,15,82,"15,55,82",,False,local
313408643,308.5627221,35.3950559,6,14,82,"14,15,41,55,75,82",,False,local
233415701,302.2471497,56.5081681,13,14,84,"14,15,41,55,56,57,75,76,77,81,82,83,84",,False,local
330135981,333.5010548,56.9189812,7,16,84,"16,17,56,57,76,83,84",,False,local
233831759,303.777798,59.676525,12,14,84,"14,15,16,17,41,55,56,57,75,77,82,84",,False,local
80478272,12.569587,27.568806,3,17,84,"17,57,84",,False,local
149855074,44.7948349,37.6354223,1,18,18,18,,False,local
87597187,81.578095,47.073769,4,19,86,"19,59,73,86",,False,local
81597356,46.811835,64.3953624,5,18,86,"18,19,58,59,86",,False,local
440186528,87.645924,44.6872136,3,19,73,"19,59,73",,False,local
396813816,98.5386461,66.6346469,3,19,60,"19,20,60",,False,local
416539317,126.8497419,64.7654127,4,20,74,"20,47,60,74",,False,local
71134735,126.818838,50.757906,3,20,60,"20,47,60",,False,local
8677530,137.421304,31.292595,2,21,48,"21,48",,False,local
86273567,141.0491574,64.3184375,5,20,74,"20,21,47,60,74",,False,local
376688393,187.4343238,39.7608008,3,22,76,"22,49,76",,False,local
320208949,193.6554793,47.0662773,4,15,49,"15,16,22,49",,False,local
165989915,210.951242,64.2709238,10,14,76,"14,15,16,21,22,41,48,49,75,76",,False,local
55748194,180.25896,55.846395,6,15,75,"15,21,22,41,48,75",,False,local
459215281,197.1453552,55.0513498,7,15,76,"15,16,22,48,49,75,76",,False,local
165464482,201.3748902,52.7680669,5,15,76,"15,16,22,49,76",,False,local
441697509,213.9026895,57.8215938,5,15,77,"15,16,22,23,77",,False,local
357373216,218.3364381,52.3860798,7,16,77,"16,22,23,49,50,76,77",,False,local
288434231,202.9069449,45.6225792,5,16,76,"16,22,23,49,76",,False,local
233462817,211.7008441,51.9918935,8,15,77,"15,16,22,23,49,50,76,77",,False,local
165723070,231.2500476,57.8150738,9,15,77,"15,16,22,23,49,50,51,76,77",,False,local
165412561,206.782953,42.7360147,6,16,77,"16,23,49,50,76,77",,False,local
161003569,222.1635853,53.8348584,7,16,77,"16,22,23,49,50,76,77",,False,local
158617175,223.6101856,59.1018939,8,15,77,"15,16,22,23,49,50,76,77",,False,local
158497525,220.0376675,54.1375816,7,16,77,"16,22,23,49,50,76,77",,False,local
155898758,218.8743169,48.0838034,6,16,77,"16,23,49,50,76,77",,False,local
68074302,220.7266126,41.3684777,4,16,77,"16,23,50,77",,False,local
68035558,219.734394,37.027878,3,23,77,"23,50,77",,False,local
23815847,210.2056745,39.3001141,6,16,77,"16,23,49,50,76,77",,False,local
23769326,208.944741,40.3918022,6,16,77,"16,23,49,50,76,77",,False,local
2016376984,336.6907083,57.4341349,8,16,84,"16,17,24,57,76,77,83,84",,False,local
1101909431,231.1273051,46.6953283,7,16,78,"16,23,24,50,51,77,78",,False,local
309849817,229.2201627,51.3978553,8,16,77,"16,23,24,49,50,51,76,77",,False,local
262880826,225.3808586,38.533274,4,23,77,"23,24,50,77",,False,local
256867493,301.6731408,61.1693686,20,14,85,"14,15,16,17,21,24,41,51,55,56,57,58,75,76,77,78,82,83,84,85",,False,local
252071095,354.146668,58.1336544,7,17,85,"17,24,57,77,78,84,85",,False,local
237077180,307.0945003,61.93367,15,15,85,"15,17,24,55,56,57,58,75,76,77,78,82,83,84,85",,False,local
155947004,227.3057816,44.7009884,6,16,77,"16,23,24,50,51,77",,False,local
154293917,224.3561281,44.2742798,3,16,24,"16,23,24",,False,local
116382006,231.1264325,46.6947708,7,16,78,"16,23,24,50,51,77,78",,False,local
20303110,228.832744,40.267085,6,23,78,"23,24,50,51,77,78",,False,local
452972453,8.762379,58.136471,7,17,85,"17,18,24,57,58,78,85",,False,local
390048041,23.943921,65.638748,8,18,86,"18,24,25,52,58,78,85,86",,False,local
10974783,29.422932,63.904331,7,18,86,"18,24,25,52,58,85,86",,False,local
393633044,239.2337579,16.9802254,4,24,78,"24,25,51,78",,False,local
224601047,255.129178,59.625722,41,14,86,"14,15,16,17,18,19,20,21,22,23,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60,73,74,75,77,78,79,80,81,82,83,84,85,86",,False,local
229976631,290.108639,61.085024,42,14,86,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,60,73,74,75,76,77,78,79,80,81,82,83,84,85,86",,False,local
198616607,271.4036416,47.5503615,10,14,81,"14,26,40,52,53,54,74,79,80,81",,False,local
47937361,280.961291,48.1341063,12,14,82,"14,26,40,41,53,54,55,74,75,80,81,82",,False,local
441797394,264.300955,72.086479,39,14,86,"14,15,16,17,18,19,21,22,23,24,25,26,41,47,48,49,51,52,53,54,55,56,57,58,59,60,73,74,75,76,77,78,79,81,82,83,84,85,86",,False,local
362223355,286.7202341,81.654425,21,14,86,"14,18,19,20,24,25,26,40,47,52,53,58,59,60,73,74,78,79,81,85,86",,False,local
126737992,136.919594,-50.640298,8,8,90,"8,9,35,36,62,63,89,90",,False,local
421951960,329.829786,-19.744622,3,1,92,"1,28,92",,False,local
394357918,43.8266,-79.4154,10,1,95,"1,13,28,39,66,68,89,93,94,95","94,95",True,local
176780257,48.28348899,-34.3755567,3,4,31,"4,30,31",,False,local
167905035,151.7083195,-29.96626111,5,9,89,"9,35,36,62,89",,False,local
53593542,100.3678293,-3.8923596,3,6,87,"6,33,87",,False,local
95057860,90.4746718,-13.4613977,3,6,87,"6,33,87",,False,local
237603062,103.3108086,2.9369977,3,6,87,"6,33,87",,False,local
72494421,93.3348061,-11.4922969,3,6,87,"6,33,87",,False,local
280304556,100.898906,-1.1584641,3,6,87,"6,33,87",,False,local
108939482,112.7298859,-28.6842807,4,7,88,"7,34,61,88",,False,local
114103136,113.9829577,-30.7482144,4,7,88,"7,34,61,88",,False,local
415143674,114.5660379,-23.8046048,4,7,88,"7,34,61,88",,False,local
319282294,110.2942959,-9.5006055,3,7,87,"7,34,87",,False,local
128127712,117.673125,-26.5259796,3,7,88,"7,61,88",,False,local
126357909,115.8096513,-26.2393276,4,7,88,"7,34,61,88",,False,local
113295476,113.2666274,-30.104136,4,7,88,"7,34,61,88",,False,local
81055189,106.3550748,-21.1095789,4,7,87,"7,33,34,87",,False,local
36227841,149.8538501,-45.4493685,6,9,90,"9,36,62,63,89,90",,False,local
30825828,134.756282,-42.1868318,5,8,89,"8,9,35,62,89",,False,local
4102368,140.3283937,-39.3249698,6,8,89,"8,9,35,36,62,89",,False,local
286153328,123.912679,-50.620938,8,8,89,"8,9,34,36,61,62,88,89",,False,local
269568703,119.4807605,-52.65107,11,7,89,"7,8,9,34,35,36,61,62,63,88,89",,False,local
74197917,137.2850474,-46.1846589,7,8,89,"8,9,35,36,62,63,89",,False,local
48276576,148.0866748,-34.957905,5,9,89,"9,35,36,62,89",,False,local
384386061,249.3687448,-80.9740733,5,12,93,"12,13,39,66,93",,False,local
294097592,107.5233319,-55.8565452,27,3,96,"3,6,7,8,9,13,29,30,33,34,35,36,39,61,62,63,66,67,69,87,88,89,90,93,94,95,96","94,95,96",True,local
30499203,285.6285281,-31.5431893,5,13,94,"13,27,67,92,94",94,True,local
72668830,33.4500427,-27.8674007,2,3,30,"3,30",,False,local
28116365,14.35140268,-21.55057356,2,3,30,"3,30",,False,local
146282666,35.988159,-34.109429,2,3,30,"3,30",,False,local
182078202,14.73307306,-76.58969472,8,1,95,"1,13,27,28,67,68,94,95","94,95",True,local
372068780,310.4434116,-68.13505942,3,13,67,"13,27,67",,False,local
44898913,64.12984082,-28.31470963,4,4,32,"4,5,31,32",,False,local
144193715,327.753509,-43.56234,4,1,95,"1,28,68,95",95,True,local
56662591,158.5793304,-9.163175507,4,9,89,"9,35,62,89",,False,local
251086776,37.54790723,-3.404903713,2,4,31,"4,31",,False,local
294324819,108.8847646,-55.55528741,22,3,96,"3,6,7,8,9,13,30,33,34,35,36,61,62,63,67,69,87,88,89,90,94,96","94,96",True,local
459952217,71.26654297,5.871678009,2,5,32,"5,32",,False,local
404518509,51.64035892,-43.61356673,4,3,31,"3,4,30,31",,False,local
13883872,73.74087936,-41.34418384,4,4,32,"4,5,31,32",,False,local
143022742,54.46691961,-30.05717742,2,4,31,"4,31",,False,local
202185707,101.8483,6.1294,3,6,87,"6,33,87",,False,local
303586471,351.9877353,-26.45443128,4,2,96,"2,29,69,96",96,True,local
77175217,68.28892801,-36.94604584,4,4,32,"4,5,31,32",,False,local
7439481,212.9291333,-29.97408491,3,11,64,"11,38,64",,False,local
62301521,291.5358263,-43.18246012,4,13,94,"13,27,67,94",94,True,local
38939275,69.65094981,-61.34338363,43,1,96,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68,69,87,88,89,90,93,94,95,96","94,95,96",True,local
350299588,83.90961237,-57.1385045,42,1,96,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68,69,87,88,89,90,93,94,95,96","94,95,96",True,local
313889049,0.1282387408,-26.23153694,4,2,96,"2,29,69,96",96,True,local
358253047,61.75939572,-58.15078954,13,2,96,"2,3,4,5,29,30,31,35,62,65,69,89,96",96,True,local
237332812,346.8327462,-60.08498708,4,1,95,"1,28,68,95",95,True,local
149389419,83.99606765,-63.92650166,34,2,96,"2,3,5,6,7,8,9,10,12,13,27,28,29,30,32,33,34,35,36,37,38,39,61,63,64,66,68,69,87,88,90,93,95,96","95,96",True,local
273418421,344.12746,-76.797842,8,1,95,"1,13,27,28,67,68,94,95","94,95",True,local
334632624,141.3473658,-15.92188917,4,8,89,"8,35,62,89",,False,local
4070275,80.06664942,-4.239436749,2,5,32,"5,32",,False,local
32460142,266.1675172,-44.24584356,3,39,93,"39,66,93",,False,local
350575997,246.6213719,-63.45784432,4,12,93,"12,39,66,93",,False,local
41387532,256.4401712,-30.81672167,5,12,93,"12,39,66,91,93",,False,local
464646604,287.7410437,-60.272202,5,27,94,"27,66,67,93,94",94,True,local
206541859,18.04824442,-56.92546974,5,2,69,"2,28,29,68,69",,False,local
207238953,50.21942592,-56.07176607,8,2,96,"2,3,4,29,30,31,69,96",96,True,local
280803800,44.396775,-66.5122,10,1,96,"1,2,3,28,29,30,68,69,95,96","95,96",True,local
142019343,97.227953,-73.3270469,40,1,96,"1,3,4,5,6,7,8,9,10,11,13,27,28,29,30,31,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68,69,87,88,89,90,93,94,95,96","94,95,96",True,local
1405997635,267.4752283,-37.5313171,3,39,93,"39,66,93",,False,local
137899948,292.8729028,41.06426564,8,40,82,"40,41,54,55,74,75,81,82",,False,local
230129753,251.827471,67.29790556,40,14,86,"14,17,18,19,20,21,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60,73,74,75,76,77,78,79,80,81,82,83,84,85,86",,False,local
461635621,19.9131261,85.1344623,13,18,86,"18,19,20,25,26,40,52,53,59,60,73,79,86",,False,local
441589581,113.1329984,75.7897061,8,20,74,"20,26,40,47,53,60,73,74",,False,local
48506505,285.2685656,48.55998462,12,14,82,"14,15,40,41,53,54,55,74,75,80,81,82",,False,local
267572272,284.2960676,51.26912488,12,15,82,"15,26,40,41,53,54,55,59,74,75,80,82",,False,local
167719618,103.093597,-65.097377,41,1,96,"1,2,3,4,5,6,7,8,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,61,62,63,64,65,66,67,68,69,87,88,89,90,93,94,95,96","94,95,96",True,local
349972412,114.4673861,-62.0782418,40,1,96,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,61,62,63,64,65,67,68,69,87,88,89,90,94,95,96","94,95,96",True,local
434105094,354.4097,-12.8412,6,2,96,"2,29,42,69,92,96",96,True,local
340458804,115.6390897,-58.6233051,23,3,95,"3,7,8,9,10,13,27,30,34,35,36,37,61,62,63,67,68,87,88,89,90,94,95","94,95",True,local
456862677,21.18619686,21.51304839,5,17,84,"17,42,43,57,84",,False,local
404243877,347.7043164,-7.8575592,2,42,70,"42,70",,False,local
39926974,335.6244216,-7.9555149,2,42,92,"42,92",,False,local
376981340,19.6099033,6.816878223,3,42,70,"42,43,70",,False,local
262715204,349.3842811,1.3002981,3,42,92,"42,70,92",,False,local
293432942,26.307572,3.513659,2,42,43,"42,43",,False,local
4464022,346.5925991,-9.2015052,3,42,92,"42,70,92",,False,local
435339847,55.2284215,12.5726112,6,5,71,"5,42,43,44,70,71",,False,local
141770198,91.87542675,-76.69090325,43,1,96,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68,69,87,88,89,90,93,94,95,96","94,95,96",True,local
258917846,197.9125849,-47.45451419,4,11,64,"11,37,38,64",,False,local
269728501,56.76800443,-79.33448427,17,1,95,"1,5,12,13,27,28,32,35,39,62,66,67,68,89,93,94,95","94,95",True,local
447088034,238.7020855,-65.90121323,5,12,93,"12,39,65,66,93",,False,local
362103298,268.2533095,66.13466016,28,14,86,"14,15,16,19,22,25,26,40,41,48,49,52,53,56,57,58,59,60,73,74,75,76,77,79,83,84,85,86",,False,local
372759746,175.1969482,71.97864706,9,14,75,"14,20,21,40,41,47,48,74,75",,False,local
27769688,296.1327974,48.97737811,13,14,83,"14,15,40,41,54,55,56,74,75,76,81,82,83",,False,local
219742885,242.413949,65.829208,40,14,85,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,50,51,52,53,54,55,56,57,58,59,60,73,74,75,77,78,79,80,81,82,83,84,85",,False,local
103604037,150.8926396,67.99019427,8,14,74,"14,20,21,40,41,47,60,74",,False,local
137683938,292.5798704,37.37639175,8,14,81,"14,40,41,54,55,74,75,81",,False,local
1950736,79.0438036,30.5853813,7,19,73,"19,43,44,45,59,71,73",,False,local
436652523,72.633563,13.613504,6,5,71,"5,32,43,44,70,71",,False,local
58472992,65.65348099,25.69987777,4,43,71,"43,44,70,71",,False,local
304339227,275.943902,-68.344885,4,13,93,"13,39,66,93",,False,local
292202337,230.887318,-25.370732,3,11,91,"11,38,91",,False,local
336075472,276.8622187,45.45400782,11,14,81,"14,26,40,41,52,53,54,74,79,80,81",,False,local
307958020,256.8433169,62.47583652,39,14,86,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,55,56,58,59,73,74,75,76,77,78,79,80,81,82,83,85,86",,False,local
147302550,325.0994927,-46.2966423,4,1,95,"1,28,68,95",95,True,local
209310912,337.1714937,-23.9356936,3,28,96,"28,68,96",96,True,local
142938659,52.6471645,-35.2036955,2,4,31,"4,31",,False,local
404506270,61.6659261,-39.4444241,3,4,31,"4,5,31",,False,local
50745119,83.0004767,-2.4176209,2,6,32,"6,32",,False,local
250189842,64.8472722,-4.5478778,2,5,32,"5,32",,False,local
411781649,78.6733116,14.4474368,4,32,71,"32,43,44,71",,False,local
468911753,62.7204771,8.4241554,4,5,71,"5,32,70,71",,False,local
144486060,84.1666629,-38.5190996,5,5,87,"5,6,32,33,87",,False,local
102542376,89.6408379,10.2205891,3,6,87,"6,33,87",,False,local
306363166,91.0945012,-16.3403296,3,6,87,"6,33,87",,False,local
72097808,92.373375,-6.061511,2,33,87,"33,87",,False,local
50575306,112.4911373,-13.6249631,4,7,88,"7,34,61,88",,False,local
60074373,111.0927339,-44.0327384,6,7,88,"7,33,35,61,87,88",,False,local
332630868,136.9436232,-17.0509938,4,8,89,"8,35,62,89",,False,local
291469139,111.1498906,-48.6198374,9,7,89,"7,8,33,34,35,61,62,87,89",,False,local
186470968,132.6827543,-34.7828394,5,8,89,"8,35,61,62,89",,False,local
60377863,112.2293855,-44.1401227,6,7,88,"7,8,34,35,61,88",,False,local
428685938,180.2317153,-23.634722,4,10,90,"10,36,63,90",,False,local
262499797,109.8797273,-55.7280231,22,3,96,"3,6,7,8,9,13,30,33,34,35,36,61,62,63,67,69,87,88,89,90,94,96","94,96",True,local
335590096,183.5647447,-13.1748173,6,10,91,"10,36,46,63,90,91",,False,local
143032776,167.2554878,-10.1883474,2,36,63,"36,63",,False,local
71221700,154.0486443,-29.976349,5,9,89,"9,36,62,63,89",,False,local
441936163,145.7916518,-56.4217547,9,9,90,"9,10,36,37,62,63,64,89,90",,False,local
447585233,157.6724797,-53.5689977,7,9,90,"9,10,36,37,63,64,90",,False,local
457649900,217.9990551,-51.0743947,3,11,65,"11,38,65",,False,local
453942180,154.2735987,-68.8837314,8,10,90,"10,11,37,38,63,64,65,90",,False,local
177391159,106.0604788,-0.3673048,3,7,87,"7,33,87",,False,local
445392860,112.4601648,-51.9907717,11,7,89,"7,8,9,33,34,35,61,62,87,88,89",,False,local
247180220,253.7002314,-45.3673929,4,12,93,"12,39,66,93",,False,local
340624586,238.2414843,-63.860593,3,12,66,"12,39,66",,False,local
424196109,236.06399,-61.0412362,3,12,65,"12,39,65",,False,local
276735500,270.3404491,-79.3529755,5,12,93,"12,13,39,66,93",,False,local
213111428,257.1238163,-51.5314,4,12,93,"12,39,66,93",,False,local
324609476,312.6018306,-81.4430909,6,27,94,"27,39,66,67,93,94",94,True,local
234388232,112.892076,12.0345988,7,7,87,"7,44,45,46,71,72,87",,False,local
91481801,44.79332019,19.98983918,5,42,71,"42,43,44,70,71",,False,local
366499151,127.1540607,10.2499863,7,7,88,"7,44,45,46,61,72,88",,False,local
366568760,127.7628426,10.8475863,7,7,88,"7,44,45,46,61,72,88",,False,local
175236511,129.813639,23.3574814,5,44,72,"44,45,46,71,72",,False,local
257527578,46.2925447,-21.9336425,2,4,31,"4,31",,False,local
277697921,153.3500285,3.96019,4,8,72,"8,45,46,72",,False,local
437054764,135.0198108,13.27382209,4,44,72,"44,45,46,72",,False,local
219431828,146.7127344,76.894027,6,20,74,"20,40,47,53,60,74",,False,local
298049015,185.3363801,81.6476688,8,14,74,"14,21,26,40,41,53,60,74",,False,local
419411415,313.7704845,24.3607524,4,15,82,"15,41,55,82",,False,local
259172249,292.6633556,71.7628861,38,14,86,"14,15,16,17,18,19,20,22,23,24,25,26,40,41,47,48,49,50,52,53,54,55,56,57,59,60,73,74,75,76,77,78,79,80,82,83,84,86",,False,local
259100469,291.1725518,69.124799,41,14,86,"14,15,16,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60,73,74,75,76,77,78,80,81,82,83,84,85,86",,False,local
335681838,222.513865,63.0384909,11,15,77,"15,16,21,22,23,41,48,49,50,76,77",,False,local
154814765,183.0928282,84.4112343,13,14,79,"14,19,21,26,40,41,47,53,59,60,73,74,79",,False,local
123041007,279.0579055,42.519305,7,14,81,"14,26,41,53,74,80,81",,False,local
202468443,229.0062709,62.7183462,12,15,77,"15,16,21,22,23,41,48,49,50,75,76,77",,False,local
264301607,295.8087403,66.5715282,42,14,86,"14,15,16,17,18,19,20,21,22,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60,73,74,75,76,77,78,79,80,81,82,83,84,85,86",,False,local
33397739,344.222401,-8.1197177,3,42,92,"42,70,92",,False,local
250111245,355.8287543,-2.0450962,3,42,92,"42,70,92",,False,local
422486295,351.4676545,4.4549407,5,42,92,"42,56,70,83,92",,False,local
306401382,32.3333988,21.4520054,5,17,85,"17,42,43,71,85",,False,local
126982221,24.2994327,16.019076,3,42,70,"42,43,70",,False,local
309439436,91.8023332,35.9580609,2,43,73,"43,73",,False,local
26054627,52.7123991,20.8797114,5,42,71,"42,43,44,70,71",,False,local
90767677,54.0658592,30.2060366,7,18,71,"18,42,43,44,58,70,71",,False,local
366754985,77.0064818,31.8984361,7,19,86,"19,43,44,59,71,73,86",,False,local
219113246,271.7595053,70.47271667,39,14,86,"14,15,16,17,18,20,21,22,23,24,25,26,40,41,47,48,50,51,52,53,54,55,56,57,58,59,60,73,74,75,76,77,78,80,81,83,84,85,86",,False,local
321069529,103.6019451,38.6462274,3,20,60,"20,47,60",,False,local
166053959,218.9475018,52.4283744,7,16,77,"16,22,23,49,50,76,77",,False,local
202425357,226.1070607,60.5362053,9,15,76,"15,16,22,23,48,49,50,75,76",,False,local
