astro_id,tic,n_pts,P0,P_bls,t0_bls,snr_P0,snr_bls,dpri,dsec,oe_z,half_period_sig,stale_ratio,weak,catalog_unrelated,single_sector,risk_score,flag,note
2775,306047999,52067,3.706663,3.707677,1572.30964,2.6,16.1,18.4,10.5,6.2,True,6.29,False,False,True,1.05,half_period,
2776,306132641,43921,0.994337,0.99394,1571.56454,3.9,7.3,18.1,27.6,7.0,True,1.85,False,False,True,1.05,half_period,
2777,306295996,34784,0.799297,0.798617,1571.96418,3.0,4.8,6.7,7.4,0.5,False,1.62,True,False,True,0.9,stale,
2778,306296537,34685,1.565051,1.564269,1571.30759,2.7,24.7,66.7,63.5,2.6,False,9.06,False,False,True,0.6,stale,
2780,306385060,52078,2.191559,2.192137,1572.83871,2.7,10.6,20.7,16.6,2.0,False,3.91,False,False,True,0.6,stale,
2781,306385684,52052,14.029731,14.036751,1575.03737,2.8,32.5,34.0,34.5,1.0,False,11.74,False,False,True,0.6,stale,
2782,306385801,52051,7.018166,7.018378,1575.03778,126.3,153.5,185.2,180.1,10.3,False,1.21,False,False,True,0.45,ok,
2785,306420990,34636,1.347115,1.347401,1571.64318,4.0,6.5,32.0,29.7,1.3,False,1.62,False,False,True,0.6,stale,
2788,306682609,43907,6.964198,6.963429,1572.32183,4.0,20.4,13.9,16.1,2.8,False,5.04,False,False,True,0.6,stale,
2792,306798564,43979,13.097024,13.103279,1576.99158,1.9,32.4,77.5,82.0,4.4,False,16.87,False,False,True,0.6,stale,
2802,307312383,30103,0.455572,0.456144,1600.50261,4.8,4.6,18.9,18.0,1.0,False,0.96,True,False,True,0.55,weak,
2804,307314350,30200,3.461174,3.461315,1601.11772,19.2,29.0,22.6,27.0,1.4,False,1.51,False,False,True,0.6,stale,
2805,307423445,26051,2.388962,2.390716,1599.82006,2.0,6.0,12.2,14.1,1.4,False,2.97,False,False,True,0.6,stale,
2808,307532400,18512,6.969876,7.079649,1603.15445,0.6,4.1,,,,False,7.05,True,False,True,0.9,stale,
2723,300234002,37414,1.4118,1.411147,1601.30124,2.8,9.9,17.8,20.3,1.2,False,3.5,False,False,True,0.6,stale,
2724,300272165,25805,0.325533,0.325521,1625.47151,24.7,33.1,150.8,160.0,5.8,False,1.34,False,False,True,0.45,ok,
2725,300291839,232656,9.250459633,9.250395,1330.27752,49.6,52.4,35.4,38.1,1.5,False,1.06,False,False,True,0.25,ok,
2727,300448520,230988,3.400216,3.399895,1327.72514,7.8,33.6,35.9,36.2,0.4,False,4.32,False,False,True,0.6,stale,
2820,309077217,52103,1.067948,1.068307,1571.41671,2.4,9.3,23.1,24.3,0.9,False,3.85,False,False,True,0.6,stale,
2823,309519347,52336,0.894436,0.894901,1599.9725,4.7,12.0,22.0,23.7,1.1,False,2.54,False,False,True,0.6,stale,
2824,309528303,48377,9.153993,9.146029,1607.81477,2.2,14.9,16.6,16.7,2.1,False,6.82,False,False,True,0.6,stale,
2827,309988394,51926,3.2173,3.21778,1602.0737,5.0,26.3,32.3,25.1,5.3,True,5.24,False,False,True,1.05,half_period,
2793,306846813,52167,1.155448,1.155115,1571.75155,1.8,3.7,6.4,3.0,2.3,False,2.04,True,False,True,0.9,stale,
2795,306919011,49198,1.594337,1.593806,1571.61569,2.0,6.5,8.6,11.8,2.7,False,3.18,False,False,True,0.6,stale,
2796,306928528,170503,0.645726,0.645618,1325.83277,4.6,8.6,11.6,17.6,4.2,False,1.88,False,False,True,0.6,stale,
2798,306971798,34438,1.288087,1.287666,1572.30889,3.0,15.9,41.0,37.5,1.9,False,5.24,False,False,True,0.6,stale,
2828,309997475,52129,0.63888,0.64081,1600.15351,3.4,5.3,8.1,11.9,2.6,False,1.54,False,False,True,0.6,stale,
2830,310102811,48940,1.153042,1.152347,1626.37884,2.5,4.2,4.5,5.6,0.7,False,1.68,True,False,True,0.9,stale,
2831,310116433,41840,3.768472,3.768855,1600.8497,10.0,72.5,80.2,78.8,0.7,False,7.28,False,False,True,0.6,stale,
2832,310276851,41944,1.617352,1.616917,1600.8256,3.8,10.0,45.8,45.5,0.7,False,2.64,False,False,True,0.6,stale,
2833,310412436,51901,2.547981,2.546511,1600.34151,1.6,25.8,23.5,26.2,2.3,False,15.74,False,False,True,0.6,stale,
2834,310513097,48899,16.541486,16.543199,1630.3222,6.9,9.5,9.3,13.1,2.3,False,1.38,False,False,True,0.45,ok,
2835,310713487,51892,1.324616,1.325551,1598.6967,1.9,14.4,24.2,25.0,0.2,False,7.75,False,False,True,0.6,stale,
2836,310857786,41064,1.153736,1.153693,1626.66024,4.4,4.0,3.6,4.2,0.4,False,0.9,True,False,True,0.55,weak,
2838,311392306,52778,0.81318,0.813491,1627.62702,7.2,9.2,29.9,31.3,0.6,False,1.28,False,False,True,0.45,ok,
2839,311584573,43879,1.134338,1.129116,1598.52561,5.2,5.8,6.3,6.7,0.2,False,1.11,False,False,True,0.25,ok,
2841,311840827,42934,0.874982,0.874699,1598.56372,10.2,42.4,81.4,81.6,0.1,False,4.17,False,False,True,0.6,stale,
2842,311892170,50763,1.154431,1.176657,1626.34155,2.5,3.8,4.2,2.5,1.1,False,1.52,True,False,True,0.9,stale,
2810,307693244,44463,1.788782,1.789673,1572.06503,0.6,7.9,20.1,17.0,2.5,False,14.41,False,False,True,0.6,stale,
2811,307710819,118789,1.063087,1.063047,1355.11077,2.5,5.1,7.5,8.2,0.4,False,2.03,False,False,True,0.6,stale,
2814,308085294,111434,3.072809,3.072922,1355.78938,5.8,7.8,6.6,5.4,1.2,False,1.35,False,True,True,0.75,ok,
2815,308202863,34523,2.732532,2.73279,1572.45644,4.1,9.8,14.0,12.3,0.8,False,2.4,False,False,True,0.6,stale,
2843,311958594,46128,0.622190189,0.622198,1627.58968,29.6,29.0,48.8,47.7,2.3,False,0.98,False,False,True,0.25,ok,
2844,312106044,42977,1.134338,1.134191,1599.34988,14.6,53.8,103.8,116.3,10.6,False,3.7,False,False,True,0.6,stale,
2845,312207694,29516,1.615889,1.614829,1599.01443,3.4,12.0,19.4,22.6,2.9,False,3.5,False,False,True,0.6,stale,
2849,312447774,38140,1.112494,1.112403,1600.64118,27.3,99.3,205.5,168.9,21.4,False,3.64,False,False,True,0.6,stale,
2850,312576659,43084,0.327394,0.326856,1598.37801,1.1,8.3,19.7,21.7,1.6,False,7.42,False,False,True,0.6,stale,
2851,312594037,30968,1.184022,1.183954,1600.53893,10.3,15.1,37.5,38.0,0.3,False,1.46,False,False,True,0.45,ok,
2853,312909996,38138,1.647216,1.645499,1601.55486,2.0,15.2,32.7,31.3,0.8,False,7.45,False,False,True,0.6,stale,
2854,312934382,30985,5.223486,5.227086,1601.1681,2.8,12.5,15.9,23.3,3.8,False,4.43,False,False,True,0.6,stale,
2816,308547289,52083,0.82767,0.827765,1571.81302,2.5,16.2,22.5,23.7,2.1,False,6.43,False,False,True,0.6,stale,
2817,308600649,132416,1.625513,1.625458,1326.79341,3.0,3.2,61.9,59.5,0.2,False,1.06,True,False,True,0.55,weak,
2818,308632856,51841,1.279852,1.279191,1600.24531,2.8,7.4,9.4,9.5,0.3,False,2.62,False,False,True,0.6,stale,
2819,308989653,133973,1.131837,1.132108,1326.44147,2.8,9.3,17.3,19.5,1.4,False,3.31,False,False,True,0.6,stale,
2855,313051040,43029,0.526005,0.526646,1598.79101,1.6,5.0,15.9,18.7,2.2,False,3.19,False,False,True,0.6,stale,
2856,313079610,38247,1.604161,1.605397,1600.55142,4.7,7.0,11.1,11.9,0.7,False,1.49,False,False,True,0.45,ok,
2858,313265560,41012,1.431927,1.430735,1599.64418,2.7,11.4,34.4,40.1,5.0,False,4.18,False,False,True,0.6,stale,
2859,313440720,16274,2.840133,2.841966,1601.23231,2.5,10.1,6.6,10.2,2.4,False,4.07,False,False,True,0.6,stale,
2862,313669529,26473,1.273529,1.274708,1599.69917,2.5,7.9,22.4,22.2,0.0,False,3.21,False,False,True,0.6,stale,
2863,313672833,38140,0.642355,0.642585,1600.27371,0.4,39.1,148.0,122.8,16.0,False,111.47,False,False,True,0.6,stale,
2864,313675938,38262,12.948122,12.953828,1604.15488,0.6,107.8,146.8,133.2,8.6,False,176.08,False,False,True,0.6,stale,
2865,313684214,45784,2.039734,2.042145,1600.99125,2.8,12.4,45.7,41.9,2.3,False,4.41,False,False,True,0.6,stale,
2886,315489661,24829,1.990131,1.988518,1601.89669,14.2,24.3,23.3,31.9,7.4,True,1.71,False,False,True,1.05,half_period,
2887,315659528,45946,1.381938,1.381442,1600.71542,2.1,6.8,17.8,21.9,2.6,False,3.3,False,False,True,0.6,stale,
2888,315835598,30901,3.502587,3.503211,1573.47977,5.1,12.6,26.0,18.6,0.5,False,2.45,False,False,True,0.6,stale,
2889,315841434,30886,1.324774,1.32343,1571.29301,6.7,14.9,49.2,49.7,1.1,False,2.21,False,False,True,0.6,stale,
2878,314905762,45941,2.727043,2.725994,1600.26572,1.5,118.2,118.4,47.9,47.0,True,79.87,False,False,True,1.05,half_period,
2880,315175893,30913,2.408684,2.407678,1571.59391,2.5,10.7,9.1,6.8,1.8,False,4.27,False,False,True,0.6,stale,
2883,315352159,29827,0.738883,0.739163,1600.3512,1.8,10.7,18.2,15.0,2.2,False,5.86,False,False,True,0.6,stale,
2884,315446387,33898,1.274198,1.274842,1572.00501,3.5,7.0,15.8,14.6,1.2,False,1.97,False,False,True,0.6,stale,
2866,313684759,45789,3.319094,3.31657,1603.2394,1.4,24.6,25.2,19.4,0.8,False,17.57,False,False,True,0.6,stale,
2868,313831007,45808,0.432633,0.432895,1600.38448,3.5,7.8,21.7,26.7,3.6,False,2.19,False,False,True,0.6,stale,
2871,314137082,38533,4.525535,4.527056,1601.97708,1.9,13.9,27.0,19.4,5.2,True,7.19,False,False,True,1.05,half_period,
2873,314626096,51235,2.282142,2.281366,1599.48969,2.8,9.0,15.8,16.8,0.3,False,3.2,False,False,True,0.6,stale,
2890,316005417,33914,1.472809,1.472709,1571.95148,5.4,5.7,16.9,16.4,0.6,False,1.05,False,False,True,0.25,ok,
2892,316154984,42759,1.252772,1.244778,1601.2953,2.2,4.0,5.2,2.4,1.9,False,1.82,True,False,True,0.9,stale,
2893,316155106,42769,2.504955,2.502027,1601.23047,2.2,2.5,2.1,2.7,0.5,False,1.14,True,False,True,0.55,weak,
2894,316284824,35088,9.602452,9.61121,1605.34094,1.5,2.3,12.9,-1.9,9.3,True,1.54,True,False,True,1.35,half_period,
2895,316284935,35132,9.589422,9.602745,1606.62006,1.6,38.6,42.7,35.5,0.1,False,23.78,False,False,True,0.6,stale,
2897,316372693,33867,2.124893,2.124735,1572.21335,12.9,8.0,35.5,36.3,0.6,False,0.62,False,False,True,0.25,ok,
2898,316373825,33889,2.283226,2.283993,1572.0974,3.7,8.4,13.1,5.6,4.7,False,2.27,False,False,True,0.6,stale,
2899,316504931,30938,1.08392,1.084099,1571.88761,3.1,2.9,3.9,8.2,3.0,False,0.95,True,False,True,0.55,weak,
2900,316651612,23283,3.977398,3.978413,1572.94772,5.6,5.4,7.6,8.5,1.0,False,0.97,False,False,True,0.25,ok,
2902,317041781,33897,1.598504,1.595404,1571.66432,4.5,5.7,11.9,12.1,0.5,False,1.27,False,False,True,0.45,ok,
2903,317387938,30527,0.854059,0.853953,1571.793,12.9,19.0,28.0,27.3,0.3,False,1.47,False,False,True,0.45,ok,
2904,317396893,34419,2.808226,2.808457,1572.88474,7.3,7.4,13.6,14.7,0.9,False,1.01,False,False,True,0.25,ok,
2907,317639292,43959,1.326976,1.327133,1571.64602,3.3,4.5,7.3,6.9,0.5,False,1.39,True,False,True,0.75,weak,
2909,317671564,35310,2.502782,2.50867,1601.1779,3.7,2.7,2.7,4.1,1.1,False,0.72,True,False,True,0.55,weak,
2910,317787979,33911,3.558438,3.558049,1573.71337,5.0,5.4,10.8,9.0,1.5,False,1.09,False,False,True,0.25,ok,
2911,318098291,30613,2.414476,2.415771,1572.59892,3.2,8.0,19.8,19.7,0.2,False,2.53,False,False,True,0.6,stale,
2913,318314617,46009,0.831244,0.83069,1600.31783,2.2,3.8,7.3,7.3,0.2,False,1.77,True,False,True,0.9,stale,
2916,318379066,44011,0.676976,0.677125,1571.4559,3.1,4.6,14.1,15.7,0.8,False,1.47,True,False,True,0.75,weak,
2920,318827246,30526,2.45267,2.458246,1571.23637,2.6,5.6,6.6,7.6,0.7,False,2.18,False,False,True,0.6,stale,
2921,318911305,45980,2.502781,2.516617,1601.19053,2.1,4.3,3.2,2.7,0.4,False,2.05,True,False,True,0.9,stale,
2936,320547523,23326,1.142254,1.141492,1571.60649,2.5,3.9,4.0,8.6,3.4,False,1.59,True,False,True,0.9,stale,
2937,320714733,38709,1.925187,1.926027,1600.62266,2.2,4.6,9.3,9.7,0.3,False,2.12,True,False,True,0.9,stale,
2938,320867471,45855,2.649418,2.650683,1601.17926,1.2,16.3,30.7,34.5,2.4,False,13.27,False,False,True,0.6,stale,
2940,321172577,33953,1.000587,1.000354,1571.62639,4.2,31.5,46.8,57.4,7.7,False,7.49,False,False,True,0.6,stale,
2922,318987148,33941,1.078365,1.078047,1571.84677,3.0,26.3,63.1,66.8,2.5,False,8.76,False,False,True,0.6,stale,
2923,319127604,33893,1.59017,1.590279,1571.44626,3.2,4.3,5.2,3.2,1.4,False,1.34,True,False,True,0.75,weak,
2924,319127832,33902,2.579754,2.625123,1573.5209,0.8,1.3,6.2,6.0,0.7,False,1.63,True,False,True,0.9,stale,
2926,319219289,45936,2.223657,2.223948,1600.30281,3.0,7.1,7.8,9.3,0.9,False,2.36,False,False,True,0.6,stale,
2931,319990058,45909,0.786799,0.786827,1600.70741,35.0,41.5,167.7,144.2,15.4,False,1.19,False,False,True,0.25,ok,
2932,320242828,34004,2.095726,2.097036,1572.8,2.9,7.7,13.0,15.1,1.8,False,2.67,False,False,True,0.6,stale,
2933,320287382,45886,0.639577,0.640215,1600.2637,3.3,11.1,29.6,20.9,6.2,True,3.32,False,False,True,1.05,half_period,
2934,320434208,35298,2.339764,2.336341,1602.13563,3.3,2.4,6.7,9.5,2.1,False,0.73,True,False,True,0.55,weak,
2927,319490147,33950,1.810309,1.814958,1572.30168,1.4,3.2,1.6,-0.5,1.4,False,2.36,True,False,True,0.9,stale,
2928,319492973,34012,1.311004,1.30751,1572.41439,2.1,7.5,8.9,7.5,1.1,False,3.54,False,False,True,0.6,stale,
2929,319817534,33932,1.209615,1.209348,1571.29453,1.9,4.5,8.3,9.0,0.8,False,2.42,True,False,True,0.9,stale,
2930,319936621,32902,2.64017,2.631213,1573.75079,2.3,1.3,0.5,-0.4,0.7,False,0.55,True,False,True,0.55,weak,
2941,321311495,34408,2.170726,2.174989,1571.21535,2.1,3.4,6.1,9.1,1.8,False,1.58,True,False,True,0.9,stale,
