TIC,Per,e_Per,BJD0,Morph
0137516558,3.8822389,0.00044590874,1713.656532,0.291
0352915304,3.4938605,1.9558479e-05,1711.03905,0.318
0359042174,3.3954348,0.0014666881,1765.707027,0.509
0177417406,1.9575805,0.0002296799,1765.983679,0.583
0345324572,5.1572434,0.024338139,1768.749607,0.381
0335995445,4.1735463,5.9789843e-05,1740.041424,0.341
0026993764,1.8842931,0.00014729756,1764.593223,0.394
0461318755,1.1404707,0.00046315367,1791.054119,0.473
0307040154,3.3649953,0.0013495276,1792.595666,0.328
0053713272,3.9897025,8.8956394e-05,1792.135406,0.341
0021175869,2.7393993,0.0016575946,1804.435354,0.875
0065200579,3.9293052,0.0015488941,1792.782921,0.543
0059025325,3.8268311,0.0010298775,1683.719381,0.496
0456260074,16.6532886,0.83121336,1858.971875,0.285
0099135781,3.2343265,0.00032023056,1842.370036,0.777
0220569051,2.778273,1.6641395e-05,1356.715699,0.416
0231275247,4.0079017,1.4373941e-06,1358.120589,0.445
0270622440,2.44506,4.0901669e-06,1354.362822,0.505
0441464221,11.475145,0.00088956054,1361.632992,0.134
0355601117,4.1519578,5.3742158e-05,1328.627614,0.489
0270411008,17.3506499,0.00014295326,1374.223054,0.066
0231010756,3.7845188,4.2980653e-05,1354.577005,0.161
0067559369,14.7103164,0.0002929639,1399.873119,0.05
0097467902,2.0450862,0.00010007655,1388.338559,0.568
0029847695,4.9983914,4.2473725e-05,1387.976691,0.283
0322493523,1.5323477,6.332839e-07,1354.480208,0.469
0219222201,2.3832589,9.6574917e-06,1387.912647,0.531
0115693377,4.9279264,0.00014498457,1361.572409,0.238
0063785934,1.4701245,2.7786852e-06,1386.874991,0.554
0055369219,1.9795959,3.0896196e-05,1387.796218,0.471
0052079677,9.030013,1.332604e-05,1329.216928,0.134
0054018297,1.9397502,3.8311216e-06,1386.049206,0.56
0098658304,5.9307456,1.1549812e-05,1388.622423,0.171
0306773020,1.3773899,3.7040933e-06,1355.46254,0.515
0198011271,1.9335604,3.2823511e-05,1385.798661,0.429
0279949020,13.0987154,0.00032051794,1354.602452,0.1
0114471605,6.3869005,0.0013913308,1388.304658,0.143
0031850842,2.3198144,7.0267554e-06,1326.448059,0.32
0300972613,0.7761167,3.257782e-06,1354.707788,0.479
0009054370,3.1899595,1.8576749e-05,1357.135305,0.29
0316769815,1.712204,6.6813001e-07,1354.924478,0.557
0069888530,10.3516947,0.00056075882,1360.060546,0.347
0220523550,13.4964231,0.0002113386,1337.754394,0.166
0219238496,6.5054324,3.330087e-06,1391.279863,0.238
0396721448,29.4183827,0.11346378,1438.043639,0.317
0003816260,13.1278709,0.00020840174,1390.527157,0.122
0308225941,1.5194621,8.4741044e-06,1386.387245,0.558
0231061733,2.3982071,5.5419656e-05,1355.599672,0.709
0231840927,1.6357575,1.4927392e-06,1326.604732,0.261
0382069435,5.4878834,0.0018441538,1415.051574,0.579
0234518605,5.6784598,3.8963933e-05,1326.535328,0.266
0215336287,2.5922851,1.0724917e-05,1387.006793,0.538
0259543079,40.3040804,0.00044129596,1392.066356,0.01
0003921749,5.6112212,4.6898898e-05,1388.675623,0.175
0234347951,23.3047751,0.0007192079,1331.372733,0.037
0279741942,14.2160823,1.6234418e-05,1357.761253,0.091
0251858265,1.0572148,7.0483183e-05,1354.732259,0.405
0219998089,6.2021457,3.8172294e-05,1359.64352,0.337
0142177867,1.4352892,1.2176133e-05,1386.283072,0.396
0063941711,1.0387453,3.5363454e-05,1386.628455,0.309
0299135660,5.7698052,0.00028379184,1389.901184,0.337
0038937499,4.0555582,1.6475243e-06,1328.504416,0.113
0219984354,1.2382039,8.8382677e-06,1354.372852,0.55
0197908268,0.9131569,3.1431285e-07,1353.860064,0.623
0123405765,1.1497091,3.9072406e-05,1386.009891,0.521
0164681172,4.9053187,0.00012342878,1388.203438,0.226
0231833061,26.187637,3.3919007e-06,1346.516101,0.013
0028051929,13.6346813,0.00047310596,1534.073456,0.153
0268529943,4.3035024,0.0029599631,1388.670627,0.331
0010756751,3.4885322,1.9306499e-05,1387.997727,0.571
0009209932,3.5225329,0.0010700152,1354.712968,0.45
0382323697,7.7742733,0.00071799649,1387.419543,0.273
0220015845,26.3381651,0.00042041313,1364.830044,0.033
0115275539,1.7630617,4.0326821e-05,1387.923897,0.505
0120566395,0.8884682,0.00030370126,1355.141332,0.394
0350954272,3.3239802,9.9604362e-05,1386.263425,0.631
0231851620,3.7168766,4.2392227e-05,1355.670139,0.442
0389754103,3.8034748,9.6833297e-05,1357.233139,0.464
0197931263,2.5185892,6.6882338e-05,1386.422062,0.497
0039018208,6.6493104,4.3928361e-06,1337.762395,0.143
0237342298,2.6920849,4.2138791e-06,1386.312589,0.505
0049677785,1.5942503,4.8575938e-08,1354.230452,0.485
0220567625,19.4266015,8.964118e-06,1344.877552,0.128
0164752991,1.2224224,0.00013197981,1386.80665,0.327
0389669796,8.4770958,9.5298633e-06,1607.099266,0.134
0033912852,1.7050008,3.114936e-07,1355.764372,0.361
0389754101,3.8034403,9.9910898e-06,1357.234679,0.462
0197886566,0.8721425,2.003345e-05,1354.374134,0.496
0231279823,5.9684525,1.3838656e-05,1355.673807,0.199
0146761368,1.835438,2.5581953e-05,1386.057522,0.628
0178171080,6.5011864,0.00014842753,1391.386457,0.301
0077030554,10.2871845,0.00012500303,1355.897307,0.304
0100918213,0.5129265,0.00025639187,1386.12391,0.574
0111267340,1.2703727,4.3244691e-05,1386.576515,0.471
0220430912,2.0326671,3.4764709e-08,1354.842172,0.561
0234494090,1.9452414,8.3770361e-07,1325.865709,0.266
0041865879,6.882728,1.029072e-05,1354.542523,0.573
0091638523,3.1664342,1.505868e-05,1386.685289,0.484
0327996089,2.1739308,2.0568239e-05,1354.615872,0.378
0013092260,13.2458144,0.0004703486,1358.352518,0.111
0402112785,10.9407277,2.1423687e-05,1354.855781,0.075
0259675295,2.2322261,7.6953976e-07,1387.434086,0.648
0332488398,2.0835732,5.5702094e-06,1357.114327,0.338
0033665328,2.0539339,2.2358502e-05,1387.076208,0.442
0003815360,19.5810469,8.1378931e-05,1378.712211,0.06
0038699825,2.0846441,1.0876143e-05,1410.972435,0.592
0244163413,1.7880458,2.0472022e-05,1387.700232,0.407
0266735682,1.1352356,6.5120038e-06,1386.054336,0.555
0401889117,6.5862074,5.3491813e-05,1386.290097,0.205
0159897979,14.0549592,0.00011956263,1385.771559,0.109
0349835367,3.3408227,2.1322471e-06,1355.771347,0.544
0220521199,0.7288498,1.4288335e-07,1325.415293,0.645
0197887879,14.5286478,0.0010231413,1352.692721,0.07
0215403644,2.1963465,6.196067e-06,1385.770637,0.558
0116417661,2.2776724,3.546889e-05,1354.566086,0.481
0010838695,2.3061233,7.4237137e-06,1386.671343,0.527
0391902612,4.5521502,2.3863417e-05,1358.66478,0.524
0401869914,2.6082825,1.8155936e-05,1387.574829,0.556
0100029948,2.7775647,9.7102729e-06,1354.173872,0.337
0129764561,2.4348772,0.00026130427,1386.756676,0.54
0079548760,7.971971,4.0902272e-06,1384.396869,0.173
0207200487,2.5043927,7.3685409e-05,1355.101712,0.686
0183596242,0.4455952,1.030071e-06,1354.499586,0.541
0206468815,7.3703493,5.7486549e-05,1391.856475,0.181
0259589049,9.9682009,5.915084e-07,1392.132993,0.226
0198037741,0.7799848,3.2046161e-07,1354.518888,0.659
0287351976,1.9219583,1.0009959e-05,1354.979228,0.555
0301022235,1.8722211,3.094459e-06,1386.242784,0.566
0091542943,5.3266949,2.2645918e-06,1391.126549,0.17
0266770712,0.7904541,1.7869937e-06,1386.735785,0.653
0259373684,21.6867871,4.708423e-05,1403.178064,0.03
0281498280,0.7506328,7.1462531e-06,1325.47449,0.427
0117549840,0.6660209,4.1185904e-06,1354.690178,0.485
0358232450,1.6697714,2.296164e-06,1354.783099,0.574
0270622446,2.4450689,1.0735548e-05,1354.359633,0.525
0024704862,17.2004992,0.11324487,1339.284959,0.213
0349907707,5.1331502,0.00022442414,1354.59944,0.647
0031653503,6.6806299,0.00015973341,1327.653067,0.549
0300654002,2.7581426,4.3497753e-07,1355.711204,0.563
0273792220,1.9879087,3.1511354e-06,1326.70953,0.441
0339607421,2.4382283,6.787499e-06,1356.373591,0.316
0114819301,9.7729818,0.00060881312,1355.595385,0.109
0069949079,13.0559028,0.0084448946,1354.590199,0.715
0031796120,1.9941899,9.6095144e-06,1326.906755,0.517
0004629065,11.794327,0.00089885413,1420.376121,0.279
0200440270,1.0788761,7.778245e-08,1411.039053,0.604
0121078334,0.9285757,2.5446329e-06,1411.632818,0.643
0301407485,2.6641343,1.4855257e-05,1411.193259,0.53
0200363295,0.7531866,5.2966396e-06,1411.456689,0.525
0077158150,2.4869479,1.6708884e-05,1413.169859,0.466
0381167995,0.8242596,4.9240527e-05,1411.654471,0.668
0144598282,0.6606694,1.0776208e-05,1411.545416,0.726
0231809798,0.9056737,7.1811576e-08,1411.142801,0.408
0453828066,9.1345195,0.00037227465,1413.734178,0.248
0461713146,4.9792349,0.0001960472,1415.160808,0.59
0404477044,3.5517039,1.5532562e-05,1412.747048,0.448
0035743561,2.7207961,0.00016548569,1413.583282,0.544
0318887874,2.9746798,0.00058821476,1412.730492,0.541
0261332760,5.6727335,7.2625927e-06,1412.700661,0.304
0077209028,1.1377695,2.2469681e-06,1412.006309,0.538
0301405723,0.9427072,2.4060694e-05,1411.207668,0.59
0065448527,0.6678304,1.3951213e-06,1411.002875,0.74
0259701720,3.972003,0.00012450782,1413.15026,0.528
0347545091,4.3938962,0.0025522989,1411.686832,0.569
0144539611,3.9809609,4.545318e-05,1412.191874,0.23
0323295967,0.424537,3.0567253e-06,1411.102351,0.721
0121156576,7.9497566,0.00028391566,1414.178059,0.428
0012631605,0.7088063,7.1009148e-06,1411.258762,0.539
0425077106,2.2322162,9.0288106e-06,1411.885868,0.577
0146688260,0.5030694,2.2279747e-06,1386.265605,0.52
0387544749,2.8196171,0.00092089783,1411.742988,0.485
0200297691,6.9788711,6.0437495e-05,1413.071251,0.534
0170635351,13.6518985,0.0029411527,1416.689008,0.711
0347545020,2.7807107,2.9459196e-05,1413.551361,0.486
0302457456,0.9751629,1.7636108e-05,1411.805547,0.58
0166874908,2.1893105,1.4779823e-06,1411.566346,0.571
0035101462,4.1729015,0.00029803371,1413.826295,0.21
0318868368,1.8456244,1.2690053e-05,1412.035398,0.509
0007695666,17.5537009,0.00093310451,1429.243404,0.093
0274039311,4.5541186,0.0028251806,1412.682949,0.142
0161638713,12.6165358,0.00018135909,1417.263332,0.311
0098853987,2.7284203,4.9462023e-05,1412.74114,0.511
0250387838,6.8862416,4.8949291e-05,1411.306395,0.165
0143022688,1.5661604,8.3351476e-06,1411.196682,0.325
0219362976,15.9543896,1.9491012e-05,1415.860351,0.02
0066572840,5.7569119,3.6324638e-05,1408.262939,0.306
0142929481,1.1467361,6.7066116e-06,1412.636949,0.504
0088479623,0.9182032,6.7558568e-06,1411.815635,0.502
0369370898,1.7104489,1.457428e-05,1410.998668,0.411
0219421171,8.302977,0.00027023374,1412.324121,0.165
0098853990,2.7283715,2.4176395e-05,1412.7591,0.5
0279097963,10.5242227,0.0002437948,1414.498384,0.104
0033834253,3.2320815,8.1907234e-05,1412.824618,0.55
0038588414,3.9642364,7.2377817e-05,1412.53194,0.264
0178352046,5.7768236,0.0029963362,1418.022209,0.339
0012529950,2.4004337,5.2277707e-06,1411.572059,0.308
0004723156,9.4901054,2.8082416e-05,1409.155739,0.026
0259470701,2.5430268,3.5743479e-05,1412.479676,0.54
0088571421,3.1905328,4.0138814e-06,1413.382083,0.255
0088380001,4.4332324,0.00018134531,1413.255663,0.147
0121048789,1.288246,4.193309e-05,1412.203023,0.393
0251087387,3.0249036,0.00051565555,1411.308992,0.333
0178242590,1.3019741,6.9291786e-07,1411.159009,0.545
0422844353,13.2693897,3.5232527e-05,1406.571074,0.191
0178284729,2.2359849,6.0676883e-07,1412.697583,0.201
0004742129,2.0720163,3.4469785e-06,1410.979939,0.375
0142852841,3.4208469,6.8220875e-05,1412.017134,0.185
0153742549,6.0704815,3.5023205e-05,1411.906591,0.309
0361993750,1.5991689,4.8936751e-05,1412.767731,0.416
0044890224,10.62318,6.6364304e-05,1417.928878,0.081
0453828065,9.138309,0.0035511732,1413.71621,0.231
0161577376,8.2844594,3.730438e-05,1412.947035,0.182
0358335586,1.2212853,1.253655e-05,1411.547703,0.564
0089045042,12.6427516,2.5931769e-05,1412.931366,0.088
0231293332,3.5757198,2.6617858e-05,1412.931461,0.319
0257691369,85.8515645,0.00075032937,1426.936356,0.029
0153709888,2.1663476,1.2058875e-05,1412.635901,0.391
0279454212,11.761213,3.1980736e-06,1411.223237,0.075
0153741139,16.588177,1.7623063e-05,1424.787683,0.166
0170749770,5.3055493,6.1046833e-06,1412.46376,0.444
0302384263,6.7112322,0.00010566171,1411.837396,0.161
0159984211,3.659904,0.00094568212,1386.932895,0.486
0035744583,2.0689326,3.6715552e-05,1410.99977,0.548
0064108432,2.7787077,4.2474835e-06,1413.458146,0.41
0237944385,4.4250091,1.2220861e-05,1469.251529,0.163
0317411334,2.8973082,0.00011310981,1470.144944,0.333
0201497357,2.8721398,3.7527693e-05,1470.082185,0.451
0291385340,15.7196245,8.8581186e-05,1468.065925,0.093
0124033255,3.3673406,1.0180005e-05,1471.2429,0.333
0011286209,1.1909336,6.5718824e-05,1468.138678,0.572
0238162238,2.4374384,1.5163023e-05,1470.61537,0.375
0264594193,2.2289026,4.6359017e-05,1468.063257,0.481
0142677613,6.1826413,2.0825933e-05,1471.710669,0.298
0301485937,10.6546526,0.00073183309,1477.055063,0.329
0124199788,2.3521756,3.9045271e-07,1469.691569,0.152
0096799506,6.5457001,7.2894311e-06,1468.403018,0.213
0264537668,4.0307037,0.00030877983,1473.158351,0.253
0156577475,3.1257385,1.3774114e-05,1468.671245,0.389
0142409400,1.386915,1.0055546e-05,1469.647169,0.332
0255587619,9.4274907,0.0026724151,1468.912651,0.196
0238896431,16.2461726,0.0016966894,1446.079424,0.155
0167671107,3.6497948,5.0772775e-06,1438.670948,0.377
0060479151,0.8378759,5.9583106e-05,1468.716401,0.528
0053059882,8.9582177,3.4945513e-06,1466.913337,0.223
0207004093,1.2475564,0.0041194271,1469.038126,0.295
0012158853,1.2623791,1.3444358e-05,1469.552347,0.361
0050528312,5.273489,4.7028069e-05,1470.434872,0.169
0264592553,4.5552015,6.6270716e-06,1473.083787,0.329
0365694569,9.034968,3.4006224e-07,1474.464462,0.222
0039818458,3.8156995,0.00032658867,1467.740419,0.194
0035481236,1.8434407,7.1393193e-06,1469.226379,0.618
0037248140,11.5067903,0.0074053673,1470.37384,0.15
0172361463,17.9417712,0.0001057203,1482.223231,0.17
0299906906,1.536928,0.00013158549,1468.746704,0.265
0052641430,1.6700757,2.3330988e-05,1469.489928,0.536
0255744818,3.0472948,4.9927378e-06,1470.082201,0.603
0220315592,1.9711998,0.00028579597,1469.770428,0.426
0427398881,13.5495751,2.2819078e-05,1473.859137,0.113
0464838153,3.8729188,2.8564843e-05,1471.728126,0.395
0042991745,1.4218117,1.0830886e-05,1469.07261,0.502
0157751050,2.5798993,0.00063637912,1468.323201,0.31
0143117999,5.7007498,7.2291478e-05,1470.119437,0.189
0443174527,9.4252907,0.0010139575,1469.303808,0.672
0032759110,4.0770359,5.2783991e-05,1469.606308,0.128
0172462064,23.89345,0.00045942177,1471.918021,0.03
0435936714,2.3409375,6.0048486e-07,1469.565479,0.323
0427394772,6.4707838,8.0729271e-06,1470.330665,0.489
0025188036,3.3928521,4.703912e-05,1471.131521,0.4
0231972938,1.5508496,5.0484317e-07,1440.453213,0.429
0140212820,0.7776763,8.5055693e-06,1438.473667,0.499
0143171265,1.1411026,5.7770077e-05,1468.55288,0.719
0033742428,4.9782121,2.799781e-05,1469.016174,0.519
0014081980,2.9191488,7.527182e-05,1438.8705,0.326
0052276229,2.5155553,0.0004161741,1470.198709,0.243
0156241056,1.7801492,2.9056819e-05,1469.56553,0.507
0117739806,5.6203686,1.066303e-05,1471.607546,0.224
0317191077,2.1917865,0.00018492877,1469.538059,0.565
0267195931,4.3701553,8.8786573e-06,1471.955202,0.424
0322650462,0.9792734,0.00012038919,1469.255031,0.469
0443117794,6.2939598,0.002651259,1469.29199,0.247
0168191566,4.1187613,4.1985265e-05,1473.112114,0.568
0436158814,7.2148954,0.00042617974,1473.037203,0.094
0011756637,4.3064103,9.0836553e-07,1469.137539,0.191
0156758188,2.0973245,3.9170674e-05,1470.275103,0.53
0176406202,1.5144824,0.00081151045,1468.623835,0.452
0220318793,2.7760941,0.00064288725,1469.947449,0.302
0282270717,2.7405123,9.7619888e-05,1470.401917,0.636
0053122807,17.8525026,0.017600989,1510.206262,0.181
0038678931,6.2847533,6.6716018e-05,1470.48863,0.133
0072782654,6.6314323,3.8601885e-05,1471.23801,0.215
0042828781,2.9429254,1.2706948e-05,1470.391794,0.557
0167747439,6.1309716,5.3852027e-06,1439.18965,0.462
0123902605,6.2166988,0.0010654001,1472.946138,0.235
0231822771,2.0147971,6.077194e-06,1438.438887,0.461
0232030067,3.9690316,2.4483465e-05,1468.9747,0.471
0160328766,10.3176495,9.6785335e-05,1470.026443,0.199
0049701947,5.7779484,1.588984e-05,1475.798934,0.176
0255700967,6.8512341,9.2931457e-07,1470.572925,0.228
0279640088,5.9268456,0.0020060999,1471.079752,0.369
0024397947,10.190907,9.7706441e-05,1438.777823,0.26
0290044434,1.0891498,4.5771717e-06,1469.472101,0.371
0052641431,1.6712974,5.6605016e-05,1469.121764,0.442
0033864821,0.810465,6.852147e-06,1468.903998,0.495
0220082557,2.2570772,0.0002357782,1469.967693,0.525
0287841093,17.7032481,5.3422804e-06,1462.267454,0.083
0176591772,7.7585814,9.6152357e-05,1472.739316,0.141
0031303242,7.05507,0.0016709449,1441.243024,0.29
0180943676,8.4182186,8.5365608e-05,1471.419545,0.101
0231205049,3.0970887,0.00015513312,1471.105563,0.483
0443055162,8.1675395,4.2943219e-05,1471.82373,0.21
0033419790,2.0162719,5.9920281e-05,1468.611705,0.546
0172742334,7.5647799,1.0079407e-05,1475.406762,0.169
0078568736,8.2197877,0.00015430831,1475.463844,0.159
0038023570,1.2215651,0.00026081581,1468.799434,0.426
0037606218,7.8358545,0.0001168631,1469.612215,0.21
0234211934,1.0649345,2.4936392e-06,1468.811066,0.489
0355357949,1.4604273,1.0486496e-05,1469.357599,0.537
0031054255,0.873872,2.5637188e-07,1438.429859,0.295
0322900369,6.2516338,0.0010367588,1472.001367,0.396
0052924466,37.268309,0.00031012903,1492.667701,0.01
0232185093,4.4691554,0.00015838335,1471.545463,0.185
0123573766,6.6350711,1.4237059e-05,1472.063048,0.15
0365570620,0.8583147,1.8921064e-05,1470.74334,0.527
0124106762,4.1869104,0.0020166619,1476.039211,0.358
0146879345,3.013558,0.00011841726,1468.301342,0.434
0100917608,4.1237901,4.9983792e-07,1388.303293,0.447
0255565860,2.2059179,1.0957584e-06,1438.313693,0.44
0436243444,1.3584399,5.6738015e-05,1470.175108,0.401
0438071843,5.2415016,0.0005503207,1470.535036,0.311
0119461266,2.9462458,9.0691379e-05,1469.9499,0.467
0147185619,32.2753745,0.046211627,1506.232091,0.284
0436103335,7.7042854,0.0011022133,1473.789342,0.424
0317330474,12.2076544,1.1901431e-05,1476.892216,0.081
0319467578,2.3650004,6.8938087e-05,1467.674501,0.302
0284909275,4.5972204,0.00062581188,1470.145721,0.385
0033689349,3.4978978,0.00018240965,1470.365463,0.401
0140659978,9.4400954,1.9702182e-06,1469.876902,0.09
0350297040,10.8739196,4.6807988e-05,1469.801653,0.101
0345835653,0.9242404,0.00077102084,1468.513057,0.397
0153166843,1.9316637,3.6737107e-05,1469.478538,0.474
0346429188,0.3311382,5.4760375e-05,1468.466516,0.534
0037601240,0.7313791,3.6510839e-06,1468.824829,0.623
0424992973,6.9253457,3.202264e-05,1442.115,0.147
0234933888,6.911349,0.0024872409,1472.988982,0.308
0144695651,5.2978379,0.0013277825,1473.306405,0.352
0048658291,3.1757735,0.00010673053,1469.161946,0.4
0147975720,2.8502226,1.326308e-05,1472.043022,0.179
0255548311,4.9638409,7.4981743e-06,1440.05225,0.163
0138857475,12.9392878,0.00087310748,1543.813456,0.156
0234874474,1.3159894,0.00011811886,1469.251928,0.641
0235073057,3.4891943,0.00015062813,1440.416691,0.733
0143234741,1.9178734,6.9640113e-05,1469.940262,0.389
0219403686,0.7602518,0.00014766389,1468.583338,0.435
0307016006,3.3066352,0.01103803,1471.35393,0.45
0134283998,0.6188381,7.1825495e-06,1468.468982,0.619
0088916475,11.2994767,0.00024034353,1492.116758,0.129
0125497512,1.2731167,1.0328749e-07,1491.692941,0.611
0032932888,1.5338696,0.00056759269,1492.092185,0.628
0051155192,3.2240579,0.0013189218,1491.953998,0.529
0155813907,2.2432062,9.5940741e-05,1492.496683,0.515
0388086679,5.5922027,4.5076041e-05,1492.651494,0.298
0443969553,2.4541385,9.8438729e-05,1493.191721,0.84
0173432542,5.0551084,0.019478424,1493.214591,0.569
0143318403,0.7252496,8.1809094e-05,1492.141832,0.538
0425223388,3.6218864,0.00027573759,1491.752769,0.519
0033194538,6.0502389,0.0006209646,1504.865715,0.56
0055489734,13.0151347,0.00034645516,1500.817912,0.241
0150282779,5.7593793,0.0047069354,1493.72951,0.588
0006518047,1.8513319,0.00029967897,1492.548449,0.489
0262696097,0.9112219,1.9185324e-05,1491.752914,0.53
0149319411,4.7521262,4.3809249e-06,1492.443425,0.366
0440796977,0.7820745,0.00034249155,1492.400487,0.528
0098478039,0.6682271,0.00011207483,1491.816936,0.465
0080659292,1.9925092,4.0358622e-06,1491.799833,0.547
0112236473,10.278941,0.0059782687,1493.207417,0.241
0142080812,1.0580716,4.4071123e-05,1491.687207,0.6
0078450017,1.887501,1.7809509e-06,1492.67353,0.334
0128902999,3.3791588,0.00069742789,1499.703476,0.307
