tid,toi,pl_orbper,pl_tranmid,tfopwg_disp
195483731,7092.01,1.102219,2460558.163842,PC
62867537,7093.01,2.8371938,2460556.437706,APC
452864692,7094.01,2.1125062,2460422.037504,PC
395214388,7095.01,4.6745746,2460416.357819,PC
199488690,7096.01,3.3505745,2460565.044613,PC
293949992,7097.01,4.1560086,2460554.558834,PC
129198098,7349.01,2.980341,2460582.275155,PC
150271680,735.01,2.593694,2458543.967327,FP
257052211,7350.01,2.2175244,2460580.284648,FP
43921512,7351.01,3.8405138,2460576.973568,PC
411347315,7352.01,4.0662367,2460582.155533,FP
256778317,7353.01,6.2157513,2460582.686755,PC
259415341,7354.01,3.648769,2460583.073929,PC
160652910,7355.01,3.6814233,2460583.557935,PC
402992891,7356.01,17.3986129,2460565.340323,PC
270494650,7357.01,60.3541599,2460516.135267,PC
258634801,7358.01,7.0548729,2460578.01623,PC
18023524,7359.01,4.3656102,2460580.414015,PC
181804752,736.01,4.9899176,2458546.508066,CP
181804752,736.02,0.9479945,2458543.558006,CP
258822347,7360.01,30.7331484,2460582.084405,PC
120487017,7361.01,8.2158997,2460568.344536,PC
430666395,7362.01,1.1930966,2460582.727079,APC
306039307,7363.01,6.9929558,2460580.54688,PC
236644754,7364.01,2.9257773,2460584.089082,PC
12090836,7577.01,3.1969894,2460682.669057,PC
125260728,7578.01,5.3603536,2460679.53992,APC
95512789,7579.01,2.3277044,2460685.452931,PC
131081852,758.01,13.2735914,2458575.745477,FP
143168991,7580.01,19.5099226,2460668.361133,PC
143168991,7580.02,5.9284809,2460689.187565,PC
143168991,7580.03,12.2971298,2460668.351861,PC
350934357,7581.01,226.2820777,2460460.703803,PC
142914189,7582.01,7.6324317,2460711.884009,PC
110110529,7583.01,0.7180306,2460717.690064,PC
57047535,7584.01,18.6883288,2460739.851313,PC
100474173,7585.01,8.933107,2460709.955051,PC
142711195,7586.01,10.449811,2460713.383204,PC
294668702,7587.01,36.9078303,2460865.649717,PC
254301731,6856.01,0.6541517,2460206.118513,PC
281596890,6857.01,10.0512067,2460195.35678,PC
201254754,6858.01,3.3024845,2460202.53261,PC
237909527,6859.01,9.6804752,2460188.562657,PC
339857675,686.01,3.5137609,2458492.222242,PC
36646052,6860.01,0.6183488,2460232.578666,PC
293267224,6861.01,3.7942532,2460232.158547,PC
408508003,6862.01,8.2241876,2460225.54574,PC
419957314,6863.01,7.8407154,2460247.384759,PC
25959926,6864.01,15.5106583,2460255.84952,PC
405269313,6865.01,2.4465664,2460231.800776,PC
344224831,6866.01,8.0179256,2460224.827591,FP
405230669,6867.01,3.6810755,2460231.339643,PC
408506314,6868.01,3.4106422,2460227.771761,PC
28872266,6869.01,763.9701133,2459466.023416,PC
74534430,687.01,36.2995129,2459977.554802,PC
58726656,6870.01,6.6968572,2460277.871744,PC
426471754,6871.01,12.4652143,2460258.271979,PC
313922260,7098.01,1.3821651,2460420.866667,PC
430415564,7099.01,4.4264918,2460570.432916,PC
309402106,710.01,216.24584,2458343.942146,FP
325765282,7100.01,7.4156006,2460418.422197,PC
444209952,7101.01,1.8471592,2460422.426526,PC
469523613,7102.01,1.1838059,2460422.721923,PC
197604890,7103.01,5.3590843,2460565.253325,PC
371579161,7104.01,2.2215349,2460423.29306,FP
417564823,7105.01,17.0548288,2460421.980929,PC
66545173,7106.01,2.7945508,2460568.642831,PC
237019002,7107.01,8.6145655,2460418.354009,PC
430406538,7108.01,2.4425105,2460419.743954,PC
430845815,7109.01,3.2396607,2460419.556623,PC
38510224,711.01,18.3841259,2458329.915053,PC
38510224,711.02,35.9432773,2458342.537652,PC
266488971,7110.01,8.8182594,2460541.666163,PC
200465781,7111.01,7.0634276,2460422.363607,PC
66286602,7112.01,3.424993,2460569.248825,PC
335624180,7113.01,4.6351977,2460418.978111,PC
365712006,7114.01,3.0436916,2460421.843189,FP
120737368,7365.01,3.1924816,2460580.641468,PC
21349099,7366.01,3.753877,2460578.561665,PC
240535286,7367.01,2.9814911,2460578.688447,PC
256783400,7368.01,33.5792968,2460546.553568,PC
139350191,7369.01,10.2887023,2460574.789538,PC
219189765,737.01,1.7318529,2458544.430655,CP
97248423,7370.01,13.3079913,2460573.539447,PC
452727513,7371.01,18.9104241,2460559.124766,PC
369581703,7372.01,8.508462,2460578.884769,FP
10552342,7373.01,7.5414411,2460570.968533,FP
88641387,7374.01,17.0303122,2460582.682876,PC
395790368,7375.01,27.1970496,2460580.648685,PC
245349211,7376.01,7.4861705,2460581.133031,PC
255998336,7377.01,6.7735083,2460572.501975,PC
373196394,7378.01,7.0814677,2460582.875797,PC
427715152,7379.01,10.9911631,2460573.721491,PC
260304800,738.01,3.4405946,2458544.257701,PC
53461742,7380.01,4.4136877,2460663.330929,PC
279154795,7588.01,4.1835297,2460892.269125,PC
452837676,7589.01,1.4866436,2460716.089033,PC
152147232,759.01,4.2135662,2459331.163575,APC
148322608,7590.01,7.3364117,2460713.382013,PC
55967712,7591.01,14.2288072,2460714.187417,PC
267834862,7592.01,18.0214321,2460743.285001,PC
238394308,7593.01,34.3299701,2460719.885583,PC
308692360,7594.01,9.9892115,2460702.651463,PC
54272884,7595.01,15.482117,2460694.205313,PC
47248224,7596.01,5.5378585,2460713.876269,PC
167337562,7597.01,50.6660684,2460887.213792,PC
185620819,7598.01,13.3173115,2460718.562922,PC
142757891,7599.01,2.3428516,2460717.384483,APC
162362398,760.01,12.3396368,2458578.666284,APC
150096001,6872.01,11.0248821,2460251.64402,KP
67395329,6873.01,18.8204255,2460236.840703,PC
4426490,6874.01,2.668957,2460235.021932,FP
403693870,6875.01,3.5245689,2460235.651353,PC
377024332,6876.01,15.1771428,2460282.740869,FP
365007485,6877.01,33.5920255,2459521.373701,KP
262135904,6878.01,2.0990769,2460688.286547,FP
364955057,6879.01,13.5853161,2460263.238568,PC
339636032,688.01,6.8787507,2459986.414867,FP
4486230,6880.01,14.9166631,2460257.596462,PC
431899136,6881.01,1.9769396,2459934.873589,PC
293075732,6882.01,0.5666806,2460098.202957,FP
393818343,6883.01,16.2499357,2460509.987562,CP
156514476,6884.01,14.4217699,2459645.912631,CP
154067753,6885.01,11.6515287,2459617.529465,PC
397053253,6886.01,4.8003341,2459638.336302,PC
39174810,6887.01,6.5883481,2459647.31349,PC
361944563,7115.01,0.8738186,2460422.939267,APC
325908483,7116.01,18.9438583,2460547.31876,PC
199676274,7117.01,8.8691255,2460570.346055,APC
286382849,7118.01,37.8016862,2460335.382473,PC
420383981,7119.01,2.5933417,2460422.161169,PC
150151262,712.01,9.5313801,2460978.080561,CP
150151262,712.02,51.6991905,2460807.570093,CP
150151262,712.03,53.746482,2458417.120619,FA
150151262,712.04,84.83869,2460082.804195,CP
64198376,7120.01,3.1739167,2460417.301478,PC
469436001,7121.01,0.9739887,2460558.272226,FP
277853911,7123.01,0.3075961,2460422.955042,PC
345596003,7124.01,2.6414334,2460448.586834,PC
272829240,7125.01,21.7276636,2460435.644849,PC
344855300,7126.01,3.2966077,2460443.355876,PC
256418577,7127.01,3.3683989,2460443.235696,PC
269231011,7128.01,2.9650741,2460446.225112,PC
434086605,7129.01,8.8204144,2460446.144686,PC
167600516,713.01,35.9993588,2458346.710529,PC
52745699,7381.01,3.1653382,2460664.333169,PC
124128680,7382.01,1.0370296,2460663.461613,PC
11755687,7383.01,3.0522686,2460663.454963,KP
192833836,7384.01,6.2335155,2460668.525654,PC
235072851,7385.01,3.1191196,2460664.871072,PC
296354161,7386.01,6.0042191,2460693.847326,PC
300381700,7387.01,9.0856617,2460724.869283,PC
124573902,7388.01,0.3328569,2460718.288712,APC
224603921,7389.01,26.345109,2460658.743973,PC
279425357,739.01,9.0150439,2458547.482086,PC
160075684,7390.01,81.3716681,2458689.030976,PC
258776466,7391.01,7.4108495,2458685.982489,PC
198178859,7392.01,7.3050577,2458711.827601,PC
165598669,7393.01,3.3370666,2460369.408442,CP
161687211,7394.01,1.2529966,2460556.902315,CP
273234825,7395.01,125.8659048,2458719.72728,KP
350230694,7600.01,8.0105138,2460705.564397,PC
111741396,7601.01,6.7230209,2460714.653262,PC
156716001,7602.01,10.2977881,2460700.427709,PC
26046851,7603.01,6.6802856,2460712.433744,PC
405255920,7604.01,9.0409947,2460712.312261,PC
393626873,7605.01,2.5139692,2460742.136961,FP
63735024,7606.01,4.8870585,2460710.535729,PC
306772292,7607.01,13.8672643,2460879.849392,PC
177033137,7608.01,26.663112,2460858.033621,PC
108748840,7609.01,3.1952201,2460711.909408,PC
165317334,761.01,10.5557332,2458576.38961,PC
165317334,761.02,1.8320863,2458570.007581,PC
121341000,7610.01,22.1441161,2460700.970803,PC
231451287,7611.01,16.8812736,2460691.729519,PC
312543349,6888.01,19.9253903,2459886.753156,PC
282794970,6889.01,10.5465818,2459665.724956,PC
445822015,689.01,1.66402,2458545.05695,FP
5364106,6890.01,,2459256.542863,PC
165312726,6891.01,8.3106603,2459614.499062,PC
253054954,6892.01,17.8961832,2459616.90412,PC
272125414,6893.01,,2460231.546682,PC
67512645,6894.01,3.3706303,2459639.258654,CP
252537013,6895.01,7.0469712,2460600.030798,FP
9707944,6896.01,19.7357748,2459107.486055,PC
89043973,6897.01,8.330174,2459068.397736,PC
441158994,6898.01,18.1070683,2459065.544368,PC
139879080,6899.01,2.8625937,2458327.520562,PC
101497191,690.01,3.64376,2458547.35119,FP
140893722,6900.01,13.9223368,2458332.823317,PC
262928973,6901.01,3.2727859,2459036.647119,PC
167600516,713.02,1.8715209,2458325.894696,PC
434270112,7130.01,1.2433877,2460448.282106,PC
419524589,7131.01,5.3295884,2460442.171452,PC
404898080,7132.01,1.4716633,2460447.098472,PC
420018238,7133.01,3.8282053,2460444.955587,PC
269102377,7134.01,3.5899561,2460447.741586,PC
188539008,7135.01,10.6185545,2460428.760564,PC
470749725,7136.01,5.6897753,2460439.074838,PC
161687209,7137.01,1.2529962,2460556.902324,FP
269514008,7138.01,5.4149624,2460449.126023,PC
269330087,7139.01,3.8850223,2460446.086485,PC
219195044,714.01,4.3239329,2458412.826255,PC
219195044,714.02,10.1775475,2458419.10613,PC
371909591,7140.01,5.1879527,2460444.617322,PC
235717158,7141.01,2.4141149,2460478.279335,PC
263723781,7142.01,6.5433068,2460468.090924,PC
408548144,7143.01,1.1376981,2460478.124385,PC
400235555,7144.01,0.5289141,2460479.275372,PC
8416274,7145.01,23.2471066,2460411.471118,PC
273690178,7396.01,14.8589888,2458690.740709,KP
259238498,7397.01,26.6796741,2458688.865674,PC
122706449,7398.01,2.6068332,2460314.772985,PC
233194447,7399.01,,2458770.689852,PC
310009611,740.01,2.131225,2460036.326522,PC
333324340,7400.01,1.8289577,2460608.304783,PC
177697418,7401.01,4.3181867,2460605.876222,PC
455733237,7402.01,14.3640841,2460599.475512,PC
173706852,7403.01,10.1170644,2460604.194642,PC
352409708,7404.01,1.463442,2460608.458229,PC
374173310,7405.01,15.4474502,2460604.369491,PC
173615288,7406.01,2.8885639,2460606.164783,PC
439939258,7407.01,4.4640046,2460607.117558,PC
202648961,7408.01,8.0242387,2460600.375529,PC
432224130,7409.01,2.6800806,2460608.457188,PC
359271092,741.01,7.5768334,2460006.41417,CP
352107384,7410.01,3.5043637,2460603.493826,PC
440001383,7411.01,3.1551543,2460604.178838,PC
289481977,7612.01,10.8739662,2460697.314225,PC
409796937,7613.01,6.3162561,2460707.754729,APC
132766482,7614.01,21.7456169,2460697.576014,PC
348899056,7615.01,2.1670093,2460891.65865,PC
285212983,7616.01,1.9622504,2460744.696219,APC
385796857,7617.01,3.933506,2460713.810843,PC
54391400,7618.01,6.7722112,2460714.39101,PC
412386707,7619.01,39.2959509,2460694.523694,PC
178709444,762.01,3.4716808,2459329.505631,CP
167165932,7620.01,145.1966742,2460080.660945,PC
130958848,7621.01,14.2391963,2460692.774909,PC
141279435,7622.01,40.8216519,2460890.941494,PC
279262080,7623.01,4.3507956,2460434.942225,PC
236817690,7624.01,16.7788188,2458718.694562,PC
167656187,6902.01,36.4358589,2458358.329043,PC
9216075,6903.01,4.9676784,2458357.606713,APC
387294150,6904.01,16.8267434,2459038.047363,PC
354846183,6905.01,1083.5575987,2459044.538434,PC
195192253,6906.01,3.4770171,2460260.963304,PC
198185513,6907.01,3.3795099,2460286.464218,PC
197039766,6908.01,3.7120776,2460288.919876,PC
252913663,6909.01,4.4284676,2460286.806094,PC
156991337,691.01,6.9055908,2460684.183192,FP
288471046,6910.01,2.5139302,2460286.751606,PC
428812049,6911.01,16.2520546,2460645.525605,PC
67181830,6912.01,7.63779,2460302.339448,PC
121070864,6913.01,0.5843146,2460312.097225,PC
59369068,6914.01,9.3079811,2459541.688032,PC
367439938,6915.01,2.4915545,2460307.879824,PC
264159776,6916.01,3.9155539,2459222.28434,PC
47220926,6917.01,9.7716812,2460251.990426,PC
402848417,7146.01,28.4664618,2460452.349237,FP
405542683,7147.01,1.3473988,2460478.300226,PC
351599985,7148.01,1.3432587,2460479.465086,PC
459323923,7149.01,2.6520679,2460475.347656,CP
271971130,715.01,19.2879579,2458327.552087,CP
352284958,7150.01,0.8818115,2460478.398152,PC
331619598,7151.01,7.1467369,2460466.65721,PC
378860702,7152.01,3.1875721,2460475.218903,PC
154869806,7153.01,27.6174987,2460435.799232,PC
377622130,7154.01,8.8600515,2460464.049893,CP
468350765,7155.01,3.8949005,2460477.353609,PC
376354189,7156.01,1.9299641,2460478.565091,PC
469523619,7157.01,1.1838063,2460422.722728,PC
431033767,7158.01,3.338577,2460423.52283,PC
444159424,7159.01,8.8922064,2460418.158216,PC
119081096,716.01,0.83707,2458518.10991,FP
154264903,7160.01,3.0825102,2460571.181382,PC
415461195,7161.01,3.8285502,2460417.120955,PC
341005781,7162.01,8.6393678,2460555.536835,PC
177494632,7412.01,1.7636086,2460608.293547,PC
154480367,7413.01,3.8037696,2460609.793966,PC
127426341,7414.01,7.899462,2460601.373333,PC
374177909,7415.01,0.1638211,2460610.088051,FP
191373021,7416.01,0.3013943,2460610.041379,FP
25624952,7417.01,3.1239462,2460609.806852,FP
291732201,7418.01,6.7415334,2460604.284664,FP
199296714,7419.01,1.3777496,2460608.298102,PC
373424049,742.01,0.961917,2460745.307622,FP
259188347,7420.01,25.5249554,2460592.498987,PC
354478327,7421.01,0.3489261,2460610.28484,PC
302477411,7422.01,3.3593261,2460635.772641,PC
279871772,7423.01,2.889977,2460635.873701,PC
61520064,7424.01,3.1271505,2460631.491286,PC
285592400,7425.01,1.2815706,2460633.587611,PC
186530554,7426.01,0.766526,2460635.879998,PC
422707559,7427.01,3.5254649,2460629.067323,PC
13036318,7428.01,3.1467998,2460631.620681,PC
436875993,7429.01,4.7117395,2460632.919652,PC
298308533,7625.01,9.3966438,2460605.469868,PC
229605578,7626.01,5.0712059,2458687.940568,PC
431838716,7627.01,5.2813531,2460655.283981,PC
429123881,7628.01,4.0391331,2460655.445179,PC
414919755,7629.01,1.8202857,2460660.77646,PC
178819686,763.01,5.6057748,2460046.424157,CP
178819686,763.02,12.2772444,2460046.212045,CP
391090520,7630.01,1.8307981,2460660.030398,PC
357956179,7631.01,15.6862385,2460633.620542,PC
434373518,7632.01,19.227477,2460255.857639,PC
234603808,7633.01,3.6746814,2460682.036124,PC
124183167,7634.01,2.2807843,2460685.378705,PC
67196266,7635.01,7.6516944,2460676.242511,PC
97715482,7636.01,3.4291124,2460684.783372,PC
53596439,7637.01,5.916282,2460682.904645,PC
365509373,6918.01,14.2308461,2460237.50057,PC
69054388,6919.01,0.7603078,2460257.988955,APC
320417762,692.01,1.03604,2458491.74051,FA
84126162,6920.01,3.6688102,2460254.527369,FP
58474992,6921.01,25.714253,2460195.279658,FP
114422211,6922.01,5.0989519,2460279.448492,PC
418184767,6923.01,6.7274903,2460279.688465,PC
91777086,6924.01,91.9283414,2459402.288342,PC
57147191,6925.01,5.9785287,2460282.555616,PC
76731445,6926.01,8.2864221,2460278.003661,PC
67349298,6927.01,4.3427321,2460285.161253,PC
45376816,6928.01,3.8978437,2460284.495498,PC
49524528,6929.01,719.5740937,2459561.065029,PC
458589703,693.01,,2458506.49374,FA
462507821,6930.01,7.2218817,2460273.053249,PC
307375528,6931.01,2.2183625,2460283.230469,PC
63307816,6932.01,8.9533044,2460267.79967,PC
78290597,6933.01,9.765482,2460279.092063,PC
19560484,6934.01,2.8398671,2460282.962785,PC
343774169,7163.01,5.3913891,2460414.450374,PC
326470400,7164.01,736.5528811,2460087.796502,FP
239277658,7165.01,3.2509657,2460534.504554,KP
288421619,7166.01,12.9228111,2460537.646846,CP
456482025,7167.01,13.723753,2460563.749169,PC
427685831,7168.01,1.7497746,2460560.085062,KP
372048733,7169.01,3.4375711,2460560.150984,PC
275248683,717.01,0.53079,2458518.26617,FP
63100069,7170.01,1.917096,2460234.779918,PC
420191136,7171.01,23.5367004,2460577.801284,PC
302173245,7172.01,2.7547949,2460585.788869,PC
268727719,7173.01,0.6257352,2460584.788484,FP
25472026,7174.01,4.2422767,2460586.04538,PC
26999884,7175.01,2.9944941,2460607.53278,PC
44161614,7176.01,,2459835.668518,PC
51768374,7177.01,6.8434236,2460584.132916,PC
419877797,7178.01,5.2169076,2460581.426091,PC
434486077,743.01,2.2284671,2459989.182624,PC
264193444,7430.01,21.4930896,2460633.869166,PC
347018922,7431.01,1.1919382,2460635.558306,FP
192321638,7432.01,7.0309061,2460626.511505,PC
450012972,7433.01,1.8179336,2460635.003251,PC
250478345,7434.01,2.4228387,2460635.36493,PC
77258176,7435.01,4.6821297,2460631.289575,PC
305830609,7436.01,4.0616142,2460629.162988,PC
73692250,7437.01,2.5726086,2460630.908505,PC
387527174,7438.01,1.1253333,2460661.88232,PC
335037151,7439.01,3.5466109,2460633.469113,PC
437242640,744.01,4.3176859,2460031.706114,KP
252045206,7440.01,34.0796886,2460621.625543,PC
467602108,7441.01,2.2351679,2460635.017813,PC
196389062,7442.01,2.6358758,2460635.299158,PC
22659404,7443.01,2.7472062,2460632.210599,PC
470898625,7444.01,5.885604,2460640.734825,APC
245665919,7445.01,6.2144045,2460658.656299,PC
374122973,7446.01,3.5044728,2460635.953424,PC
193164274,7848.01,4.0024596,2460854.741483,PC
447462887,7849.01,1.608376,2460853.779473,PC
374829238,785.01,18.6286102,2458363.856387,PC
410056850,7850.01,10.6129868,2461104.277541,PC
73232401,7851.01,11.0007983,2461102.904233,PC
951438622,7852.01,0.2359467,2461100.832208,KP
341497604,7853.01,1.6886248,2461101.555301,PC
124095894,7854.01,1.1260914,2461100.976498,PC
375059587,786.01,12.6693847,2460987.39592,PC
375059587,786.02,38.5539344,2460932.121376,PC
350584963,787.01,2.1263165,2458325.898549,PC
349829627,788.01,6.4872362,2458329.387247,PC
300710077,789.01,5.4470648,2458329.104549,PC
300710077,789.02,12.9707041,2458334.767805,PC
300710077,789.03,8.0432343,2458329.979145,PC
308994098,790.01,199.5779073,2458352.487862,PC
308994098,790.02,41.0175174,2458345.441513,PC
308994098,790.03,,2460203.621473,PC
306472057,791.01,139.3048512,2458427.621432,CP
306472057,791.02,928.0455814,2458583.273564,CP
294780517,792.01,15.6477055,2458416.495917,FP
300013921,793.01,54.6616036,2459236.957286,FP
299945285,794.01,52.4072665,2458392.47459,PC
278895705,795.01,8.7609762,2460921.837777,PC
277099925,796.01,0.8086308,2458325.966891,FA
271596225,797.01,1.8007935,2458326.820677,PC
271596225,797.02,4.1400062,2458327.416156,PC
271596225,797.03,2.7309449,2458327.46865,PC
260640693,798.01,95.2391755,2458358.460287,APC
255685030,799.01,5.5451661,2458439.49915,PC
179308757,800.01,0.9657303,2458354.979775,APC
177258735,801.01,0.775701,2460932.758105,PC
167303382,802.01,3.693916,2458327.391469,PC
143526444,803.01,15.3050693,2459974.31761,FP
41227743,804.01,1.4188153,2458326.243939,FP
38460940,805.01,4.1177649,2459357.993045,PC
33831980,806.01,21.9166429,2458346.013246,PC
30853470,807.01,5.2702557,2458327.653935,PC
30122649,808.01,9.7394089,2458526.848747,PC
149301575,809.01,183.458919,2458340.472565,APC
388106759,810.01,28.3057042,2458332.251515,PC
388106759,810.02,90.8479191,2458406.67059,PC
100757807,811.01,25.1760133,2459193.531565,PC
363914762,812.01,13.8665912,2459249.58779,PC
55525572,813.01,83.8962434,2459125.846913,CP
255760319,814.01,7.21048,2458359.73394,FP
102840239,815.01,11.1972769,2460026.624284,CP
102840239,815.02,734.4987702,2460023.129913,CP
175180796,816.01,1.55747,2458493.44312,FP
30312676,817.01,1.10223,2459126.7692,FP
46096489,818.01,3.118536,2458598.072777,KP
73717937,819.01,16.2546802,2459301.040554,KP
111991770,820.01,3.752062,2458599.445086,KP
125405602,821.01,13.823303,2458606.784642,FA
127530399,822.01,7.1335149,2458602.855939,KP
127530399,822.02,1.0115336,2458597.575673,CP
